query	target	evalue	fident	bits	isQuery
NC_000866.4_prot_NP_049737.1_124_known	MZ501046.1_prot_QXV75515.1_239_known	0.980	1.295E-25	974	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501050.1_prot_QXV76095.1_241_known	0.980	1.295E-25	974	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501098.1_prot_QXV83610.1_243_known	0.980	4.317E-25	955	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501065.1_prot_QXV78675.1_234_known	0.986	6.314E-25	949	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501066.1_prot_QXV78955.1_247_known	0.986	6.314E-25	949	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501089.1_prot_QXV82216.1_235_known	0.953	1.268E-24	938	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501113.1_prot_QXV86079.1_242_known	0.953	1.268E-24	938	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501052.1_prot_QXV76448.1_239_known	0.973	2.243E-24	929	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501096.1_prot_QXV83268.1_237_known	0.927	2.340E-23	892	false
NC_000866.4_prot_NP_049737.1_124_known	MZ501106.1_prot_QXV84970.1_234_known	0.986	5.007E-23	880	false
NC_000866.4_prot_NP_049737.1_124_known	NC_000866.4_prot_NP_049737.1_124_known	1.000	6.055E-23	877	true
NC_000866.4_prot_NP_049737.1_124_known	MH751506.1_prot_AYD82726.1_129_known	0.993	6.451E-23	876	false
NC_000866.4_prot_NP_049737.1_124_known	MH550421.1_prot_AXN58159.1_118_known	0.958	3.352E-22	850	false
 
NC_000866.4_prot_NP_049889.1_278_known	MZ501050.1_prot_QXV75963.1_109_known	0.990	3.404E-47	1962	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501046.1_prot_QXV75387.1_111_known	0.990	3.404E-47	1962	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501106.1_prot_QXV84849.1_113_known	0.990	3.404E-47	1962	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501065.1_prot_QXV78551.1_110_known	0.990	3.404E-47	1962	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501067.1_prot_QXV79099.1_110_known	0.990	3.404E-47	1962	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501066.1_prot_QXV78822.1_114_known	0.987	4.787E-47	1956	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501089.1_prot_QXV82092.1_111_known	0.987	5.676E-47	1953	false
NC_000866.4_prot_NP_049889.1_278_known	MH751506.1_prot_AYD82862.1_266_known	0.993	6.007E-47	1952	false
NC_000866.4_prot_NP_049889.1_278_known	NC_000866.4_prot_NP_049889.1_278_known	1.000	7.540E-47	1948	true
NC_000866.4_prot_NP_049889.1_278_known	MZ501096.1_prot_QXV83142.1_111_known	1.000	7.540E-47	1948	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501052.1_prot_QXV76323.1_114_known	0.987	8.940E-47	1945	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501098.1_prot_QXV83476.1_109_known	0.983	1.122E-46	1941	false
NC_000866.4_prot_NP_049889.1_278_known	MH550421.1_prot_AXN58308.1_268_known	0.996	1.122E-46	1941	false
NC_000866.4_prot_NP_049889.1_278_known	MZ501113.1_prot_QXV85948.1_111_known	0.990	2.485E-46	1927	false
 
NC_000866.4_prot_NP_049659.1_44_known	NC_000866.4_prot_NP_049659.1_44_known	1.000	9.574E-43	1661	true
NC_000866.4_prot_NP_049659.1_44_known	MZ501089.1_prot_QXV82136.1_155_known	0.967	4.666E-42	1635	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501046.1_prot_QXV75431.1_155_known	0.971	5.601E-42	1632	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501106.1_prot_QXV84894.1_158_known	0.971	6.327E-42	1630	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501096.1_prot_QXV83185.1_154_known	0.975	6.724E-42	1629	false
NC_000866.4_prot_NP_049659.1_44_known	MH751506.1_prot_AYD82640.1_43_known	0.975	6.724E-42	1629	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501066.1_prot_QXV78867.1_159_known	0.971	7.147E-42	1628	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501067.1_prot_QXV79146.1_157_known	0.971	7.147E-42	1628	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501050.1_prot_QXV76007.1_153_known	0.967	8.073E-42	1626	false
NC_000866.4_prot_NP_049659.1_44_known	MH550421.1_prot_AXN58084.1_43_known	0.963	9.691E-42	1623	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501065.1_prot_QXV78595.1_154_known	0.959	1.484E-41	1616	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501113.1_prot_QXV85992.1_155_known	0.959	1.484E-41	1616	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501098.1_prot_QXV83520.1_153_known	0.959	1.484E-41	1616	false
NC_000866.4_prot_NP_049659.1_44_known	MZ501052.1_prot_QXV76367.1_158_known	0.942	1.894E-41	1612	false
 
NC_000866.4_prot_NP_049647.1_32_known	NC_000866.4_prot_NP_049647.1_32_known	1.000	9.633E-44	1712	true
NC_000866.4_prot_NP_049647.1_32_known	MH751506.1_prot_AYD82627.1_30_known	0.976	4.365E-43	1687	false
NC_000866.4_prot_NP_049647.1_32_known	MZ501089.1_prot_QXV82123.1_142_known	0.972	6.273E-43	1681	false
 
NC_000866.4_prot_NP_049824.1_213_known	MH550421.1_prot_AXN58245.1_204_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501066.1_prot_QXV78754.1_46_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501113.1_prot_QXV85881.1_44_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MH751506.1_prot_AYD82803.1_207_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501067.1_prot_QXV79033.1_44_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501046.1_prot_QXV75321.1_45_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501065.1_prot_QXV78486.1_45_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501106.1_prot_QXV84781.1_45_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501096.1_prot_QXV83075.1_44_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501098.1_prot_QXV83411.1_44_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501050.1_prot_QXV75898.1_44_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	NC_000866.4_prot_NP_049824.1_213_known	1.000	4.972E-08	368	true
NC_000866.4_prot_NP_049824.1_213_known	MZ501089.1_prot_QXV82026.1_45_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501052.1_prot_QXV76256.1_47_known	1.000	4.972E-08	368	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501056.1_prot_QXV76888.1_44_known	0.926	2.976E-07	337	false
NC_000866.4_prot_NP_049824.1_213_known	MZ501047.1_prot_QXV75049.1_44_known	0.939	7.496E-07	321	false
 
NC_000866.4_prot_NP_049757.1_144_known	MZ501065.1_prot_QXV78695.1_254_known	0.996	7.789E-78	3285	false
NC_000866.4_prot_NP_049757.1_144_known	NC_000866.4_prot_NP_049757.1_144_known	1.000	1.433E-77	3274	true
NC_000866.4_prot_NP_049757.1_144_known	MZ501050.1_prot_QXV76118.1_264_known	0.998	1.514E-77	3273	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501096.1_prot_QXV83290.1_259_known	0.994	1.514E-77	3273	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501113.1_prot_QXV86101.1_264_known	0.994	1.514E-77	3273	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501089.1_prot_QXV82240.1_259_known	0.996	1.600E-77	3272	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501046.1_prot_QXV75537.1_261_known	0.994	1.788E-77	3270	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501098.1_prot_QXV83632.1_265_known	0.994	1.788E-77	3270	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501066.1_prot_QXV78976.1_268_known	0.994	1.788E-77	3270	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501106.1_prot_QXV84993.1_257_known	0.993	1.997E-77	3268	false
NC_000866.4_prot_NP_049757.1_144_known	MH751506.1_prot_AYD82747.1_150_known	0.996	2.493E-77	3264	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501052.1_prot_QXV76469.1_260_known	0.991	3.476E-77	3258	false
NC_000866.4_prot_NP_049757.1_144_known	MH550421.1_prot_AXN58180.1_139_known	0.987	6.757E-77	3246	false
NC_000866.4_prot_NP_049757.1_144_known	MZ501067.1_prot_QXV79252.1_263_known	0.991	7.979E-77	3243	false
 
NC_000866.4_prot_NP_049667.1_52_known	MZ501098.1_prot_QXV83532.1_165_known	0.984	4.508E-14	588	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501052.1_prot_QXV76378.1_169_known	0.992	5.081E-14	586	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501050.1_prot_QXV76018.1_164_known	0.992	5.081E-14	586	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501065.1_prot_QXV78606.1_165_known	0.984	7.273E-14	580	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501046.1_prot_QXV75442.1_166_known	0.992	1.041E-13	574	false
NC_000866.4_prot_NP_049667.1_52_known	MH751506.1_prot_AYD82649.1_52_known	1.000	1.680E-13	566	false
NC_000866.4_prot_NP_049667.1_52_known	MH550421.1_prot_AXN58092.1_51_known	1.000	1.680E-13	566	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501106.1_prot_QXV84905.1_169_known	1.000	1.680E-13	566	false
NC_000866.4_prot_NP_049667.1_52_known	NC_000866.4_prot_NP_049667.1_52_known	1.000	1.680E-13	566	true
NC_000866.4_prot_NP_049667.1_52_known	MZ501066.1_prot_QXV78878.1_170_known	1.000	1.680E-13	566	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501089.1_prot_QXV82146.1_165_known	1.000	1.680E-13	566	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501067.1_prot_QXV79156.1_167_known	1.000	1.680E-13	566	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501096.1_prot_QXV83195.1_164_known	0.984	2.134E-13	562	false
NC_000866.4_prot_NP_049667.1_52_known	MZ501113.1_prot_QXV86003.1_166_known	0.992	3.054E-13	556	false
 
NC_000866.4_prot_NP_049651.1_36_known	NC_000866.4_prot_NP_049651.1_36_known	1.000	5.962E-08	375	true
NC_000866.4_prot_NP_049651.1_36_known	MZ501066.1_prot_QXV78860.1_152_known	0.989	1.309E-07	361	false
NC_000866.4_prot_NP_049651.1_36_known	MH751506.1_prot_AYD82633.1_36_known	0.989	1.309E-07	361	false
NC_000866.4_prot_NP_049651.1_36_known	MZ501046.1_prot_QXV75424.1_148_known	0.989	1.309E-07	361	false
NC_000866.4_prot_NP_049651.1_36_known	MH550421.1_prot_AXN58077.1_36_known	0.989	1.309E-07	361	false
NC_000866.4_prot_NP_049651.1_36_known	MZ501089.1_prot_QXV82129.1_148_known	0.979	1.733E-07	356	false
NC_000866.4_prot_NP_049651.1_36_known	MZ501050.1_prot_QXV76000.1_146_known	0.979	3.805E-07	342	false
NC_000866.4_prot_NP_049651.1_36_known	MZ501096.1_prot_QXV83178.1_147_known	0.979	7.467E-07	330	false
NC_000866.4_prot_NP_049651.1_36_known	MZ501113.1_prot_QXV85985.1_148_known	0.979	7.467E-07	330	false
NC_000866.4_prot_NP_049651.1_36_known	MZ501106.1_prot_QXV84887.1_151_known	0.979	7.467E-07	330	false
NC_000866.4_prot_NP_049651.1_36_known	MZ501067.1_prot_QXV79139.1_150_known	0.979	7.467E-07	330	false
 
NC_000866.4_prot_NP_049644.1_29_known	MZ501066.1_prot_QXV78851.1_143_known	0.987	2.647E-06	268	false
NC_000866.4_prot_NP_049644.1_29_known	MH550421.1_prot_AXN58069.1_28_known	1.000	4.727E-06	259	false
NC_000866.4_prot_NP_049644.1_29_known	NC_000866.4_prot_NP_049644.1_29_known	1.000	9.004E-06	249	true
NC_000866.4_prot_NP_049644.1_29_known	MZ501089.1_prot_QXV82121.1_140_known	0.986	1.092E-05	246	false
NC_000866.4_prot_NP_049644.1_29_known	MZ501050.1_prot_QXV75992.1_138_known	0.873	8.587E-05	214	false
NC_000866.4_prot_NP_049644.1_29_known	MZ501046.1_prot_QXV75416.1_140_known	0.873	8.587E-05	214	false
NC_000866.4_prot_NP_049644.1_29_known	MZ501065.1_prot_QXV78579.1_138_known	0.873	1.042E-04	211	false
NC_000866.4_prot_NP_049644.1_29_known	MZ501098.1_prot_QXV83504.1_137_known	0.873	1.042E-04	211	false
 
NC_000866.4_prot_NP_049689.1_75_known	NC_000866.4_prot_NP_049689.1_75_known	1.000	2.349E-33	1282	true
 
NC_000866.4_prot_NP_049730.1_117_known	NC_000866.4_prot_NP_049730.1_117_known	1.000	1.534E-13	557	true
 
NC_000866.4_prot_NP_049858.1_247_known	MZ501046.1_prot_QXV75355.1_79_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501089.1_prot_QXV82061.1_80_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501050.1_prot_QXV75932.1_78_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	NC_000866.4_prot_NP_049858.1_247_known	1.000	1.441E-12	415	true
NC_000866.4_prot_NP_049858.1_247_known	MZ501096.1_prot_QXV83109.1_78_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MH550421.1_prot_AXN58279.1_238_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501052.1_prot_QXV76290.1_81_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501066.1_prot_QXV78790.1_82_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501065.1_prot_QXV78520.1_79_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501113.1_prot_QXV85915.1_78_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501067.1_prot_QXV79067.1_78_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501106.1_prot_QXV84817.1_81_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MH751506.1_prot_AYD82833.1_237_known	1.000	1.441E-12	415	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501056.1_prot_QXV76918.1_74_known	0.831	9.438E-10	330	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501098.1_prot_QXV83443.1_76_known	0.831	9.438E-10	330	false
NC_000866.4_prot_NP_049858.1_247_known	MZ501047.1_prot_QXV75080.1_75_known	0.831	9.438E-10	330	false
 
NC_000866.4_prot_NP_049665.1_50_known	MZ501066.1_prot_QXV78876.1_168_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	NC_000866.4_prot_NP_049665.1_50_known	1.000	4.913E-45	2092	true
NC_000866.4_prot_NP_049665.1_50_known	MZ501113.1_prot_QXV86001.1_164_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501065.1_prot_QXV78604.1_163_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501098.1_prot_QXV83529.1_162_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501106.1_prot_QXV84903.1_167_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501067.1_prot_QXV79154.1_165_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501052.1_prot_QXV76376.1_167_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	MH550421.1_prot_AXN58090.1_49_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	MH751506.1_prot_AYD82647.1_50_known	1.000	4.913E-45	2092	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501089.1_prot_QXV82144.1_163_known	0.996	5.439E-45	2090	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501046.1_prot_QXV75440.1_164_known	0.996	6.022E-45	2088	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501096.1_prot_QXV83193.1_162_known	0.996	6.022E-45	2088	false
NC_000866.4_prot_NP_049665.1_50_known	MZ501050.1_prot_QXV76016.1_162_known	0.996	6.667E-45	2086	false
 
NC_000866.4_prot_NP_049658.1_43_known	NC_000866.4_prot_NP_049658.1_43_known	1.000	9.924E-46	1806	true
 
NC_000866.4_prot_NP_049765.1_152_known	MZ501089.1_prot_QXV82244.1_263_known	0.937	0.000E+00	4729	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501096.1_prot_QXV83294.1_263_known	0.937	2.184E-103	4681	false
NC_000866.4_prot_NP_049765.1_152_known	MH550421.1_prot_AXN58187.1_146_known	0.940	8.759E-103	4654	false
NC_000866.4_prot_NP_049765.1_152_known	MH751506.1_prot_AYD82753.1_156_known	0.941	1.800E-102	4640	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501113.1_prot_QXV86105.1_268_known	0.937	2.328E-102	4635	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501046.1_prot_QXV75542.1_266_known	0.945	4.316E-102	4623	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501067.1_prot_QXV79256.1_267_known	0.947	9.830E-102	4607	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501098.1_prot_QXV83636.1_269_known	0.940	2.020E-101	4593	false
NC_000866.4_prot_NP_049765.1_152_known	NC_000866.4_prot_NP_049765.1_152_known	0.951	2.896E-101	4586	true
NC_000866.4_prot_NP_049765.1_152_known	MZ501052.1_prot_QXV76473.1_264_known	0.937	5.100E-101	4575	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501065.1_prot_QXV78699.1_258_known	0.946	5.100E-101	4575	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501106.1_prot_QXV84998.1_262_known	0.929	5.100E-101	4575	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501050.1_prot_QXV76122.1_268_known	0.932	5.652E-101	4573	false
NC_000866.4_prot_NP_049765.1_152_known	MZ501066.1_prot_QXV78980.1_272_known	0.932	5.652E-101	4573	false
 
NC_000866.4_prot_NP_049868.1_257_known	MH751506.1_prot_AYD82843.1_247_known	0.967	1.019E-11	450	false
NC_000866.4_prot_NP_049868.1_257_known	MZ501046.1_prot_QXV75365.1_89_known	0.978	1.243E-11	447	false
NC_000866.4_prot_NP_049868.1_257_known	MZ501065.1_prot_QXV78530.1_89_known	0.978	1.243E-11	447	false
NC_000866.4_prot_NP_049868.1_257_known	MZ501066.1_prot_QXV78800.1_92_known	0.978	1.243E-11	447	false
NC_000866.4_prot_NP_049868.1_257_known	MZ501067.1_prot_QXV79077.1_88_known	0.978	1.243E-11	447	false
NC_000866.4_prot_NP_049868.1_257_known	MZ501089.1_prot_QXV82071.1_90_known	0.978	1.243E-11	447	false
NC_000866.4_prot_NP_049868.1_257_known	MZ501113.1_prot_QXV85925.1_88_known	0.978	1.243E-11	447	false
NC_000866.4_prot_NP_049868.1_257_known	NC_000866.4_prot_NP_049868.1_257_known	1.000	1.619E-11	443	true
NC_000866.4_prot_NP_049868.1_257_known	MZ501096.1_prot_QXV83119.1_88_known	0.945	1.619E-11	443	false
NC_000866.4_prot_NP_049868.1_257_known	MH550421.1_prot_AXN58288.1_248_known	0.967	2.407E-11	437	false
NC_000866.4_prot_NP_049868.1_257_known	MZ501098.1_prot_QXV83453.1_86_known	0.967	3.822E-11	430	false
NC_000866.4_prot_NP_049868.1_257_known	MZ501106.1_prot_QXV84827.1_91_known	0.956	4.362E-11	428	false
 
 
NC_000866.4_prot_NP_049661.1_46_known	NC_000866.4_prot_NP_049661.1_46_known	1.000	3.484E-12	570	true
 
NC_000866.4_prot_NP_049626.1_11_known	MZ501113.1_prot_QXV85957.1_120_known	0.950	4.282E-23	1043	false
NC_000866.4_prot_NP_049626.1_11_known	NC_000866.4_prot_NP_049626.1_11_known	1.000	4.767E-23	1041	true
NC_000866.4_prot_NP_049626.1_11_known	MZ501089.1_prot_QXV82102.1_121_known	0.877	1.562E-20	933	false
NC_000866.4_prot_NP_049626.1_11_known	MH751506.1_prot_AYD82607.1_10_known	0.877	1.562E-20	933	false
NC_000866.4_prot_NP_049626.1_11_known	MH550421.1_prot_AXN58050.1_9_known	0.859	2.973E-20	921	false
NC_000866.4_prot_NP_049626.1_11_known	MZ501096.1_prot_QXV83151.1_120_known	0.847	6.646E-20	906	false
NC_000866.4_prot_NP_049626.1_11_known	MZ501046.1_prot_QXV75397.1_121_known	0.866	2.540E-19	881	false
NC_000866.4_prot_NP_049626.1_11_known	MZ501052.1_prot_QXV76333.1_124_known	0.866	2.540E-19	881	false
NC_000866.4_prot_NP_049626.1_11_known	MZ501050.1_prot_QXV75973.1_119_known	0.866	2.540E-19	881	false
NC_000866.4_prot_NP_049626.1_11_known	MZ501098.1_prot_QXV83486.1_119_known	0.866	2.540E-19	881	false
NC_000866.4_prot_NP_049626.1_11_known	MZ501066.1_prot_QXV78832.1_124_known	0.866	2.540E-19	881	false
NC_000866.4_prot_NP_049626.1_11_known	MZ501065.1_prot_QXV78561.1_120_known	0.866	2.540E-19	881	false
NC_000866.4_prot_NP_049626.1_11_known	MZ501106.1_prot_QXV84859.1_123_known	0.866	2.540E-19	881	false
 
NC_000866.4_prot_NP_049696.1_82_known	NC_000866.4_prot_NP_049696.1_82_known	0.953	3.058E-10	474	true
 
NC_000866.4_prot_NP_049771.1_158_known	NC_000866.4_prot_NP_049771.1_158_known	1.000	5.424E-60	2313	true
NC_000866.4_prot_NP_049771.1_158_known	MZ501106.1_prot_QXV85004.1_268_known	0.991	7.355E-60	2308	false
NC_000866.4_prot_NP_049771.1_158_known	MZ501098.1_prot_QXV83642.1_275_known	0.985	1.726E-59	2294	false
NC_000866.4_prot_NP_049771.1_158_known	MH550421.1_prot_AXN58193.1_152_known	0.979	2.072E-59	2291	false
NC_000866.4_prot_NP_049771.1_158_known	MZ501065.1_prot_QXV78705.1_264_known	0.979	2.072E-59	2291	false
NC_000866.4_prot_NP_049771.1_158_known	MZ501066.1_prot_QXV78986.1_278_known	0.979	2.072E-59	2291	false
NC_000866.4_prot_NP_049771.1_158_known	MZ501067.1_prot_QXV79262.1_273_known	0.979	2.072E-59	2291	false
NC_000866.4_prot_NP_049771.1_158_known	MZ501050.1_prot_QXV76128.1_274_known	0.981	2.809E-59	2286	false
NC_000866.4_prot_NP_049771.1_158_known	MZ501046.1_prot_QXV75548.1_272_known	0.985	2.986E-59	2285	false
NC_000866.4_prot_NP_049771.1_158_known	MH751506.1_prot_AYD82759.1_162_known	0.971	2.708E-57	2211	false
NC_000866.4_prot_NP_049771.1_158_known	MZ501052.1_prot_QXV76479.1_270_known	0.814	3.288E-51	1981	false
 
NC_000866.4_prot_NP_049879.1_268_known	NC_000866.4_prot_NP_049879.1_268_known	0.967	5.409E-18	744	true
NC_000866.4_prot_NP_049879.1_268_known	MH550421.1_prot_AXN58298.1_258_known	0.953	9.795E-18	734	false
NC_000866.4_prot_NP_049879.1_268_known	MH751506.1_prot_AYD82854.1_258_known	0.980	1.399E-17	728	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501066.1_prot_QXV78811.1_103_known	0.980	1.399E-17	728	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501050.1_prot_QXV75952.1_98_known	0.980	1.399E-17	728	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501046.1_prot_QXV75376.1_100_known	0.980	1.399E-17	728	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501067.1_prot_QXV79089.1_100_known	0.980	1.399E-17	728	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501098.1_prot_QXV83464.1_97_known	0.967	1.672E-17	725	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501113.1_prot_QXV85938.1_101_known	0.960	2.250E-17	720	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501106.1_prot_QXV84838.1_102_known	0.967	2.568E-16	679	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501065.1_prot_QXV78541.1_100_known	0.967	2.568E-16	679	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501096.1_prot_QXV83131.1_100_known	0.967	2.568E-16	679	false
NC_000866.4_prot_NP_049879.1_268_known	MZ501089.1_prot_QXV82082.1_101_known	0.922	1.354E-15	651	false
 
NC_000866.4_prot_NP_049856.1_245_known	MZ501052.1_prot_QXV76288.1_79_known	0.990	1.867E-16	868	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501046.1_prot_QXV75353.1_77_known	1.000	2.051E-16	866	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501089.1_prot_QXV82059.1_78_known	1.000	2.051E-16	866	false
NC_000866.4_prot_NP_049856.1_245_known	NC_000866.4_prot_NP_049856.1_245_known	1.000	2.051E-16	866	true
NC_000866.4_prot_NP_049856.1_245_known	MZ501106.1_prot_QXV84815.1_79_known	1.000	2.051E-16	866	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501096.1_prot_QXV83107.1_76_known	0.995	2.252E-16	864	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501065.1_prot_QXV78518.1_77_known	0.995	2.252E-16	864	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501113.1_prot_QXV85913.1_76_known	0.990	2.252E-16	864	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501050.1_prot_QXV75930.1_76_known	0.990	2.252E-16	864	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501067.1_prot_QXV79065.1_76_known	0.954	6.929E-16	840	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501066.1_prot_QXV78788.1_80_known	0.949	1.160E-15	829	false
NC_000866.4_prot_NP_049856.1_245_known	MH550421.1_prot_AXN58277.1_236_known	0.990	3.740E-15	804	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501056.1_prot_QXV76916.1_72_known	0.852	5.925E-14	745	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501047.1_prot_QXV75078.1_73_known	0.852	5.925E-14	745	false
NC_000866.4_prot_NP_049856.1_245_known	MZ501098.1_prot_QXV83440.1_73_known	0.838	1.910E-13	720	false
 
NC_000866.4_prot_NP_049865.1_254_known	MZ501106.1_prot_QXV84824.1_88_known	0.981	2.857E-32	1221	false
NC_000866.4_prot_NP_049865.1_254_known	MZ501089.1_prot_QXV82068.1_87_known	0.981	2.857E-32	1221	false
NC_000866.4_prot_NP_049865.1_254_known	MZ501050.1_prot_QXV75939.1_85_known	0.981	2.857E-32	1221	false
NC_000866.4_prot_NP_049865.1_254_known	NC_000866.4_prot_NP_049865.1_254_known	0.977	3.043E-32	1220	true
NC_000866.4_prot_NP_049865.1_254_known	MH550421.1_prot_AXN58285.1_245_known	0.958	3.677E-32	1217	false
NC_000866.4_prot_NP_049865.1_254_known	MH751506.1_prot_AYD82840.1_244_known	0.958	4.171E-32	1215	false
NC_000866.4_prot_NP_049865.1_254_known	MZ501046.1_prot_QXV75362.1_86_known	0.954	4.443E-32	1214	false
